column,observed_count,missing_count,missing_fraction,mean,std,median,q25,q75,min,max,transform,center,scale,negative_count,gt_one_count
pixiu/pixiu-fpb-fpb3882,0,16,1.0,,,,,,,,identity,0.0,1.0,0,0
pixiu/pixiu-fpb-fpb3883,16,0,0.0,0.9166666875,0.1863390074419869,1.0,1.0,1.0,0.333333,1.0,identity,1.0,0.1863390074419869,0,0
pixiu/pixiu-fpb-fpb3885,16,0,0.0,0.9583333125,0.16137438677912877,1.0,1.0,1.0,0.333333,1.0,identity,1.0,0.16137438677912877,0,0
pixiu/pixiu-fpb-fpb3887,1,15,0.9375,1.0,0.0,1.0,1.0,1.0,1.0,1.0,identity,1.0,1.0,0,0
pixiu/pixiu-fpb-fpb3889,1,15,0.9375,1.0,0.0,1.0,1.0,1.0,1.0,1.0,identity,1.0,1.0,0,0
pixiu/pixiu-fsrl-fsrl0,1,15,0.9375,0.504886,0.0,0.504886,0.504886,0.504886,0.504886,0.504886,identity,0.504886,1.0,0,0
pixiu/pixiu-fsrl-fsrl1,16,0,0.0,0.60123625,0.25405110397824,0.707238,0.58693275,0.7300355,0.0,1.0,identity,0.707238,0.14310274999999995,0,0
pixiu/pixiu-fsrl-fsrl10,2,14,0.875,0.392572,0.392572,0.392572,0.196286,0.588858,0.0,0.785144,identity,0.392572,0.39257200000000003,0,0
pixiu/pixiu-fsrl-fsrl11,1,15,0.9375,0.220158,0.0,0.220158,0.220158,0.220158,0.220158,0.220158,identity,0.220158,1.0,0,0
pixiu/pixiu-fsrl-fsrl12,1,15,0.9375,0.41334,0.0,0.41334,0.41334,0.41334,0.41334,0.41334,identity,0.41334,1.0,0,0
pixiu/pixiu-fsrl-fsrl13,16,0,0.0,0.394949625,0.22538991533780828,0.36045649999999996,0.25892275,0.49067724999999995,0.0,1.0,identity,0.36045649999999996,0.23175449999999997,0,0
pixiu/pixiu-fsrl-fsrl2,16,0,0.0,0.4821686875,0.17504522282995855,0.47836449999999997,0.3742755,0.6336955,0.127536,0.765217,identity,0.47836449999999997,0.25942,0,0
pixiu/pixiu-fsrl-fsrl3,1,15,0.9375,0.487302,0.0,0.487302,0.487302,0.487302,0.487302,0.487302,identity,0.487302,1.0,0,0
pixiu/pixiu-fsrl-fsrl6,16,0,0.0,0.51049375,0.22353957817171324,0.526113,0.448333,0.5603184999999999,0.0,1.0,identity,0.526113,0.11198549999999996,0,0
pixiu/pixiu-fsrl-fsrl7,2,14,0.875,0.190873,0.190873,0.190873,0.0954365,0.2863095,0.0,0.381746,identity,0.190873,0.19087300000000001,0,0
pixiu/pixiu-fsrl-fsrl8,16,0,0.0,0.5050754375,0.19046861226523937,0.5095240000000001,0.403008,0.6173875,0.134336,0.815038,identity,0.5095240000000001,0.2143795,0,0
pixiu/pixiu-german-german000000,2,14,0.875,0.8333335,0.1666665,0.8333335,0.75000025,0.91666675,0.666667,1.0,identity,0.8333335,0.16666649999999994,0,0
pixiu/pixiu-german-german000002,16,0,0.0,0.47916662499999996,0.47094395271330786,0.333333,0.0,1.0,0.0,1.0,identity,0.333333,1.0,0,0
pixiu/pixiu-german-german000003,16,0,0.0,0.5416666875,0.4545296924508506,0.666667,0.0,1.0,0.0,1.0,identity,0.666667,1.0,0,0
pixiu/pixiu-german-german000006,1,15,0.9375,1.0,0.0,1.0,1.0,1.0,1.0,1.0,identity,1.0,1.0,0,0
pixiu/pixiu-german-german000007,16,0,0.0,0.9375000625000001,0.13010399486250832,1.0,1.0,1.0,0.666667,1.0,identity,1.0,0.13010399486250832,0,0
pixiu/pixiu-german-german000009,16,0,0.0,0.5416666875,0.38864085418508804,0.666667,0.24999975,1.0,0.0,1.0,identity,0.666667,0.75000025,0,0
pixiu/pixiu-german-german000010,1,15,0.9375,1.0,0.0,1.0,1.0,1.0,1.0,1.0,identity,1.0,1.0,0,0
pixiu/pixiu-german-german000012,16,0,0.0,0.6874999374999999,0.41614556059651003,1.0,0.333333,1.0,0.0,1.0,identity,1.0,0.666667,0,0
pixiu/pixiu-german-german000013,16,0,0.0,0.7083333749999999,0.38864080728014055,1.0,0.5833335,1.0,0.0,1.0,identity,1.0,0.41666650000000005,0,0
pixiu/pixiu-headlines-headlines82164,1,15,0.9375,1.0,0.0,1.0,1.0,1.0,1.0,1.0,identity,1.0,1.0,0,0
pixiu/pixiu-headlines-headlines82165,16,0,0.0,0.9375,0.17554482650059786,1.0,1.0,1.0,0.333333,1.0,identity,1.0,0.17554482650059786,0,0
pixiu/pixiu-headlines-headlines82166,16,0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,identity,1.0,1.0,0,0
pixiu/pixiu-headlines-headlines82168,16,0,0.0,0.31250006249999995,0.34296005573015875,0.1666665,0.0,0.666667,0.0,1.0,identity,0.1666665,0.666667,0,0
pixiu/pixiu-headlines-headlines82169,2,14,0.875,0.8333335,0.1666665,0.8333335,0.75000025,0.91666675,0.666667,1.0,identity,0.8333335,0.16666649999999994,0,0
pixiu/pixiu-headlines-headlines82170,1,15,0.9375,1.0,0.0,1.0,1.0,1.0,1.0,1.0,identity,1.0,1.0,0,0
pixiu/pixiu-headlines-headlines82171,2,14,0.875,1.0,0.0,1.0,1.0,1.0,1.0,1.0,identity,1.0,1.0,0,0
pixiu/pixiu-headlines-headlines82172,2,14,0.875,1.0,0.0,1.0,1.0,1.0,1.0,1.0,identity,1.0,1.0,0,0
pixiu/pixiu-headlines-headlines82173,16,0,0.0,0.958333375,0.11023952772138663,1.0,1.0,1.0,0.666667,1.0,identity,1.0,0.11023952772138663,0,0
pixiu/pixiu-headlines-headlines82174,1,15,0.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,identity,0.0,1.0,0,0
pixiu/pixiu-ma-ma0,1,15,0.9375,1.0,0.0,1.0,1.0,1.0,1.0,1.0,identity,1.0,1.0,0,0
pixiu/pixiu-ma-ma1,0,16,1.0,,,,,,,,identity,0.0,1.0,0,0
pixiu/pixiu-ma-ma10,1,15,0.9375,1.0,0.0,1.0,1.0,1.0,1.0,1.0,identity,1.0,1.0,0,0
pixiu/pixiu-ma-ma11,2,14,0.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,identity,0.0,1.0,0,0
pixiu/pixiu-ma-ma12,0,16,1.0,,,,,,,,identity,0.0,1.0,0,0
pixiu/pixiu-ma-ma13,0,16,1.0,,,,,,,,identity,0.0,1.0,0,0
pixiu/pixiu-ma-ma2,2,14,0.875,1.0,0.0,1.0,1.0,1.0,1.0,1.0,identity,1.0,1.0,0,0
pixiu/pixiu-ma-ma3,1,15,0.9375,1.0,0.0,1.0,1.0,1.0,1.0,1.0,identity,1.0,1.0,0,0
pixiu/pixiu-ma-ma4,16,0,0.0,0.9791666875,0.08068707235883481,1.0,1.0,1.0,0.666667,1.0,identity,1.0,0.08068707235883481,0,0
pixiu/pixiu-ma-ma5,0,16,1.0,,,,,,,,identity,0.0,1.0,0,0
pixiu/pixiu-ma-ma8,1,15,0.9375,1.0,0.0,1.0,1.0,1.0,1.0,1.0,identity,1.0,1.0,0,0
pixiu/pixiu-ma-ma9,1,15,0.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,identity,0.0,1.0,0,0
pixiu/pixiu-mlesg-mlesg1,16,0,0.0,0.5625000625,0.3858387857336709,0.666667,0.24999975,1.0,0.0,1.0,identity,0.666667,0.75000025,0,0
pixiu/pixiu-mlesg-mlesg10,16,0,0.0,0.5625,0.49607837082461076,1.0,0.0,1.0,0.0,1.0,identity,1.0,1.0,0,0
pixiu/pixiu-mlesg-mlesg11,1,15,0.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,identity,0.0,1.0,0,0
pixiu/pixiu-mlesg-mlesg12,0,16,1.0,,,,,,,,identity,0.0,1.0,0,0
pixiu/pixiu-mlesg-mlesg13,3,13,0.8125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,identity,0.0,1.0,0,0
pixiu/pixiu-mlesg-mlesg14,1,15,0.9375,1.0,0.0,1.0,1.0,1.0,1.0,1.0,identity,1.0,1.0,0,0
pixiu/pixiu-mlesg-mlesg2,2,14,0.875,1.0,0.0,1.0,1.0,1.0,1.0,1.0,identity,1.0,1.0,0,0
pixiu/pixiu-mlesg-mlesg3,16,0,0.0,0.9791666875,0.08068707235883481,1.0,1.0,1.0,0.666667,1.0,identity,1.0,0.08068707235883481,0,0
pixiu/pixiu-mlesg-mlesg4,16,0,0.0,0.9583333125,0.16137438677912877,1.0,1.0,1.0,0.333333,1.0,identity,1.0,0.16137438677912877,0,0
pixiu/pixiu-mlesg-mlesg5,1,15,0.9375,0.333333,0.0,0.333333,0.333333,0.333333,0.333333,0.333333,identity,0.333333,1.0,0,0
pixiu/pixiu-mlesg-mlesg6,1,15,0.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,identity,0.0,1.0,0,0
pixiu/pixiu-mlesg-mlesg7,2,14,0.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,identity,0.0,1.0,0,0
pixiu/pixiu-mlesg-mlesg8,1,15,0.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,identity,0.0,1.0,0,0
pixiu/pixiu-mlesg-mlesg9,1,15,0.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,identity,0.0,1.0,0,0
pixiu/pixiu-multifin-multifineng0,1,15,0.9375,0.333333,0.0,0.333333,0.333333,0.333333,0.333333,0.333333,identity,0.333333,1.0,0,0
pixiu/pixiu-multifin-multifineng1,16,0,0.0,0.72916675,0.3378598955599976,0.8333335,0.666667,1.0,0.0,1.0,identity,0.8333335,0.333333,0,0
pixiu/pixiu-multifin-multifineng11,0,16,1.0,,,,,,,,identity,0.0,1.0,0,0
pixiu/pixiu-multifin-multifineng12,1,15,0.9375,1.0,0.0,1.0,1.0,1.0,1.0,1.0,identity,1.0,1.0,0,0
pixiu/pixiu-multifin-multifineng13,0,16,1.0,,,,,,,,identity,0.0,1.0,0,0
pixiu/pixiu-multifin-multifineng3,16,0,0.0,0.9583333125,0.16137438677912877,1.0,1.0,1.0,0.333333,1.0,identity,1.0,0.16137438677912877,0,0
pixiu/pixiu-multifin-multifineng4,0,16,1.0,,,,,,,,identity,0.0,1.0,0,0
pixiu/pixiu-multifin-multifineng6,1,15,0.9375,1.0,0.0,1.0,1.0,1.0,1.0,1.0,identity,1.0,1.0,0,0
pixiu/pixiu-multifin-multifineng7,16,0,0.0,0.6666667500000001,0.3726780148839109,0.666667,0.5833335,1.0,0.0,1.0,identity,0.666667,0.41666650000000005,0,0
pixiu/pixiu-multifin-multifineng8,16,0,0.0,0.9375,0.17554482650059786,1.0,1.0,1.0,0.333333,1.0,identity,1.0,0.17554482650059786,0,0
pixiu/pixiu-multifin-multifineng9,16,0,0.0,0.916666625,0.2204793861616872,1.0,1.0,1.0,0.333333,1.0,identity,1.0,0.2204793861616872,0,0
pixiu/pixiu-ner-ner00000,0,16,1.0,,,,,,,,identity,0.0,1.0,0,0
pixiu/pixiu-ner-ner00001,1,15,0.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,identity,0.0,1.0,0,0
pixiu/pixiu-ner-ner00003,0,16,1.0,,,,,,,,identity,0.0,1.0,0,0
pixiu/pixiu-ner-ner00005,0,16,1.0,,,,,,,,identity,0.0,1.0,0,0
pixiu/pixiu-ner-ner00007,16,0,0.0,0.60069425,0.3711705613975703,0.638889,0.32986075,0.958333,0.0,0.958333,identity,0.638889,0.62847225,0,0
pixiu/pixiu-ner-ner00008,1,15,0.9375,0.857576,0.0,0.857576,0.857576,0.857576,0.857576,0.857576,identity,0.857576,1.0,0,0
pixiu/pixiu-ner-ner00009,0,16,1.0,,,,,,,,identity,0.0,1.0,0,0
pixiu/pixiu-ner-ner00010,2,14,0.875,0.4871795,0.16239349999999997,0.4871795,0.40598275,0.56837625,0.324786,0.649573,identity,0.4871795,0.16239350000000002,0,0
pixiu/pixiu-ner-ner00011,16,0,0.0,0.880952375,0.24026823998759048,0.961039,0.961039,0.961039,0.0,0.965368,identity,0.961039,0.24026823998759048,0,0
pixiu/pixiu-ner-ner00012,1,15,0.9375,0.91954,0.0,0.91954,0.91954,0.91954,0.91954,0.91954,identity,0.91954,1.0,0,0
pixiu/pixiu-ner-ner00013,2,14,0.875,0.8087435000000001,0.16393450000000004,0.8087435000000001,0.72677625,0.89071075,0.644809,0.972678,identity,0.8087435000000001,0.16393449999999998,0,0
pixiu/pixiu-ner-ner00014,1,15,0.9375,0.590909,0.0,0.590909,0.590909,0.590909,0.590909,0.590909,identity,0.590909,1.0,0,0
pixiu/pixiu-smacl-aclsm23336,1,15,0.9375,0.333333,0.0,0.333333,0.333333,0.333333,0.333333,0.333333,identity,0.333333,1.0,0,0
pixiu/pixiu-smacl-aclsm23337,2,14,0.875,0.6666665,0.3333335,0.6666665,0.49999974999999997,0.83333325,0.333333,1.0,identity,0.6666665,0.33333350000000006,0,0
pixiu/pixiu-smacl-aclsm23338,16,0,0.0,0.4375,0.3673999107845564,0.333333,0.0,0.666667,0.0,1.0,identity,0.333333,0.666667,0,0
pixiu/pixiu-smacl-aclsm23339,1,15,0.9375,0.333333,0.0,0.333333,0.333333,0.333333,0.333333,0.333333,identity,0.333333,1.0,0,0
pixiu/pixiu-smacl-aclsm23340,16,0,0.0,0.6458333125,0.39910930237604064,0.8333335,0.333333,1.0,0.0,1.0,identity,0.8333335,0.666667,0,0
pixiu/pixiu-smacl-aclsm23341,1,15,0.9375,1.0,0.0,1.0,1.0,1.0,1.0,1.0,identity,1.0,1.0,0,0
pixiu/pixiu-smacl-aclsm23342,1,15,0.9375,1.0,0.0,1.0,1.0,1.0,1.0,1.0,identity,1.0,1.0,0,0
pixiu/pixiu-smacl-aclsm23343,1,15,0.9375,0.666667,0.0,0.666667,0.666667,0.666667,0.666667,0.666667,identity,0.666667,1.0,0,0
pixiu/pixiu-smacl-aclsm23345,2,14,0.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,identity,0.0,1.0,0,0
pixiu/pixiu-smacl-aclsm23346,1,15,0.9375,1.0,0.0,1.0,1.0,1.0,1.0,1.0,identity,1.0,1.0,0,0
pixiu/pixiu-smacl-aclsm23347,1,15,0.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,identity,0.0,1.0,0,0
pixiu/pixiu-smacl-aclsm23348,0,16,1.0,,,,,,,,identity,0.0,1.0,0,0
pixiu/pixiu-smacl-aclsm23349,16,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,identity,0.0,1.0,0,0
pixiu/pixiu-smbigdata-bigdatasm5695,1,15,0.9375,1.0,0.0,1.0,1.0,1.0,1.0,1.0,identity,1.0,1.0,0,0
pixiu/pixiu-smbigdata-bigdatasm5696,1,15,0.9375,1.0,0.0,1.0,1.0,1.0,1.0,1.0,identity,1.0,1.0,0,0
pixiu/pixiu-smbigdata-bigdatasm5697,0,16,1.0,,,,,,,,identity,0.0,1.0,0,0
pixiu/pixiu-smbigdata-bigdatasm5698,2,14,0.875,0.5,0.5,0.5,0.25,0.75,0.0,1.0,identity,0.5,0.5,0,0
pixiu/pixiu-smbigdata-bigdatasm5699,2,14,0.875,1.0,0.0,1.0,1.0,1.0,1.0,1.0,identity,1.0,1.0,0,0
pixiu/pixiu-smbigdata-bigdatasm5700,0,16,1.0,,,,,,,,identity,0.0,1.0,0,0
pixiu/pixiu-smbigdata-bigdatasm5701,0,16,1.0,,,,,,,,identity,0.0,1.0,0,0
pixiu/pixiu-smbigdata-bigdatasm5702,2,14,0.875,0.666667,0.0,0.666667,0.666667,0.666667,0.666667,0.666667,identity,0.666667,1.0,0,0
pixiu/pixiu-smbigdata-bigdatasm5703,1,15,0.9375,1.0,0.0,1.0,1.0,1.0,1.0,1.0,identity,1.0,1.0,0,0
pixiu/pixiu-smbigdata-bigdatasm5704,1,15,0.9375,0.333333,0.0,0.333333,0.333333,0.333333,0.333333,0.333333,identity,0.333333,1.0,0,0
pixiu/pixiu-smbigdata-bigdatasm5705,16,0,0.0,0.8125000625,0.2879223874854274,1.0,0.666667,1.0,0.0,1.0,identity,1.0,0.333333,0,0
pixiu/pixiu-smbigdata-bigdatasm5706,1,15,0.9375,0.333333,0.0,0.333333,0.333333,0.333333,0.333333,0.333333,identity,0.333333,1.0,0,0
pixiu/pixiu-smbigdata-bigdatasm5707,3,13,0.8125,0.8888889999999999,0.15713468312883697,1.0,0.8333335,1.0,0.666667,1.0,identity,1.0,0.16666650000000005,0,0
pixiu/pixiu-smbigdata-bigdatasm5708,16,0,0.0,0.3125000625,0.41614556059651,0.0,0.0,0.666667,0.0,1.0,identity,0.0,0.666667,0,0
pixiu/pixiu-smbigdata-bigdatasm5709,2,14,0.875,0.6666665,0.3333335,0.6666665,0.49999974999999997,0.83333325,0.333333,1.0,identity,0.6666665,0.33333350000000006,0,0
pixiu/pixiu-smcikm-cikmsm3827,2,14,0.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,identity,0.0,1.0,0,0
pixiu/pixiu-smcikm-cikmsm3829,1,15,0.9375,0.333333,0.0,0.333333,0.333333,0.333333,0.333333,0.333333,identity,0.333333,1.0,0,0
pixiu/pixiu-smcikm-cikmsm3830,0,16,1.0,,,,,,,,identity,0.0,1.0,0,0
pixiu/pixiu-smcikm-cikmsm3831,16,0,0.0,0.2708333125,0.3578242859534409,0.0,0.0,0.4166665,0.0,1.0,identity,0.0,0.4166665,0,0
pixiu/pixiu-smcikm-cikmsm3832,16,0,0.0,0.1874999375,0.2879223874854274,0.0,0.0,0.333333,0.0,1.0,identity,0.0,0.333333,0,0
pixiu/pixiu-smcikm-cikmsm3833,16,0,0.0,0.9166666875,0.1863390074419869,1.0,1.0,1.0,0.333333,1.0,identity,1.0,0.1863390074419869,0,0
pixiu/pixiu-smcikm-cikmsm3834,1,15,0.9375,1.0,0.0,1.0,1.0,1.0,1.0,1.0,identity,1.0,1.0,0,0
pixiu/pixiu-smcikm-cikmsm3836,0,16,1.0,,,,,,,,identity,0.0,1.0,0,0
pixiu/pixiu-smcikm-cikmsm3837,16,0,0.0,0.7291666875,0.3166393148824303,0.8333335,0.5833335,1.0,0.0,1.0,identity,0.8333335,0.41666650000000005,0,0
pixiu/pixiu-smcikm-cikmsm3839,16,0,0.0,0.7291666875,0.3578242859534409,1.0,0.5833335,1.0,0.0,1.0,identity,1.0,0.41666650000000005,0,0
pixiu/pixiu-taiwan-taiwan000000,1,15,0.9375,0.333333,0.0,0.333333,0.333333,0.333333,0.333333,0.333333,identity,0.333333,1.0,0,0
pixiu/pixiu-taiwan-taiwan000003,16,0,0.0,0.3541666875,0.39910930237604064,0.1666665,0.0,0.666667,0.0,1.0,identity,0.1666665,0.666667,0,0
pixiu/pixiu-taiwan-taiwan000004,0,16,1.0,,,,,,,,identity,0.0,1.0,0,0
pixiu/pixiu-taiwan-taiwan000005,16,0,0.0,0.5,0.4409585833411682,0.5,0.0,1.0,0.0,1.0,identity,0.5,1.0,0,0
pixiu/pixiu-taiwan-taiwan000006,0,16,1.0,,,,,,,,identity,0.0,1.0,0,0
pixiu/pixiu-taiwan-taiwan000008,0,16,1.0,,,,,,,,identity,0.0,1.0,0,0
pixiu/pixiu-taiwan-taiwan000009,16,0,0.0,0.4166665625,0.41666668750002817,0.333333,0.0,1.0,0.0,1.0,identity,0.333333,1.0,0,0
pixiu/pixiu-taiwan-taiwan000010,16,0,0.0,0.3125,0.36264370714707705,0.1666665,0.0,0.666667,0.0,1.0,identity,0.1666665,0.666667,0,0
pixiu/pixiu-taiwan-taiwan000011,2,14,0.875,1.0,0.0,1.0,1.0,1.0,1.0,1.0,identity,1.0,1.0,0,0
pixiu/pixiu-taiwan-taiwan000012,16,0,0.0,0.41666675,0.39965269644756873,0.5,0.0,0.666667,0.0,1.0,identity,0.5,0.666667,0,0
pixiu/pixiu-taiwan-taiwan000014,1,15,0.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,identity,0.0,1.0,0,0
pixiu/pixiu-tatqa-tatqa0,1,15,0.9375,0.333333,0.0,0.333333,0.333333,0.333333,0.333333,0.333333,identity,0.333333,1.0,0,0
pixiu/pixiu-tatqa-tatqa1,2,14,0.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,identity,0.0,1.0,0,0
pixiu/pixiu-tatqa-tatqa10,1,15,0.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,identity,0.0,1.0,0,0
pixiu/pixiu-tatqa-tatqa11,1,15,0.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,identity,0.0,1.0,0,0
pixiu/pixiu-tatqa-tatqa12,1,15,0.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,identity,0.0,1.0,0,0
pixiu/pixiu-tatqa-tatqa13,0,16,1.0,,,,,,,,identity,0.0,1.0,0,0
pixiu/pixiu-tatqa-tatqa14,16,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,identity,0.0,1.0,0,0
pixiu/pixiu-tatqa-tatqa2,0,16,1.0,,,,,,,,identity,0.0,1.0,0,0
pixiu/pixiu-tatqa-tatqa5,1,15,0.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,identity,0.0,1.0,0,0
pixiu/pixiu-tatqa-tatqa6,1,15,0.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,identity,0.0,1.0,0,0
pixiu/pixiu-tatqa-tatqa7,1,15,0.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,identity,0.0,1.0,0,0
pixiu/pixiu-tatqa-tatqa8,1,15,0.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,identity,0.0,1.0,0,0
pixiu/pixiu-tatqa-tatqa9,1,15,0.9375,1.0,0.0,1.0,1.0,1.0,1.0,1.0,identity,1.0,1.0,0,0
pixiu/pixiu-travel-travel000000,16,0,0.0,0.5208333125,0.4854658496185286,0.6666665,0.0,1.0,0.0,1.0,identity,0.6666665,1.0,0,0
pixiu/pixiu-travel-travel000001,2,14,0.875,0.5,0.5,0.5,0.25,0.75,0.0,1.0,identity,0.5,0.5,0,0
pixiu/pixiu-travel-travel000002,2,14,0.875,1.0,0.0,1.0,1.0,1.0,1.0,1.0,identity,1.0,1.0,0,0
pixiu/pixiu-travel-travel000003,1,15,0.9375,1.0,0.0,1.0,1.0,1.0,1.0,1.0,identity,1.0,1.0,0,0
pixiu/pixiu-travel-travel000004,2,14,0.875,1.0,0.0,1.0,1.0,1.0,1.0,1.0,identity,1.0,1.0,0,0
pixiu/pixiu-travel-travel000005,2,14,0.875,0.5,0.5,0.5,0.25,0.75,0.0,1.0,identity,0.5,0.5,0,0
pixiu/pixiu-travel-travel000006,16,0,0.0,0.6458333125,0.43251127052594235,1.0,0.24999975,1.0,0.0,1.0,identity,1.0,0.75000025,0,0
pixiu/pixiu-travel-travel000007,0,16,1.0,,,,,,,,identity,0.0,1.0,0,0
pixiu/pixiu-travel-travel000008,1,15,0.9375,1.0,0.0,1.0,1.0,1.0,1.0,1.0,identity,1.0,1.0,0,0
pixiu/pixiu-travel-travel000009,2,14,0.875,0.5,0.5,0.5,0.25,0.75,0.0,1.0,identity,0.5,0.5,0,0
pixiu/pixiu-travel-travel000010,1,15,0.9375,1.0,0.0,1.0,1.0,1.0,1.0,1.0,identity,1.0,1.0,0,0
pixiu/pixiu-travel-travel000011,16,0,0.0,0.604166625,0.4284784550690494,0.8333335,0.24999975,1.0,0.0,1.0,identity,0.8333335,0.75000025,0,0
pixiu/pixiu-travel-travel000012,1,15,0.9375,1.0,0.0,1.0,1.0,1.0,1.0,1.0,identity,1.0,1.0,0,0
pixiu/pixiu-travel-travel000013,2,14,0.875,0.5,0.5,0.5,0.25,0.75,0.0,1.0,identity,0.5,0.5,0,0
pixiu/pixiu-travel-travel000014,1,15,0.9375,1.0,0.0,1.0,1.0,1.0,1.0,1.0,identity,1.0,1.0,0,0
pixiu/pixiu-tsa-tsa0,1,15,0.9375,0.944,0.0,0.944,0.944,0.944,0.944,0.944,identity,0.944,1.0,0,0
pixiu/pixiu-tsa-tsa1,1,15,0.9375,0.663,0.0,0.663,0.663,0.663,0.663,0.663,identity,0.663,1.0,0,0
pixiu/pixiu-tsa-tsa10,0,16,1.0,,,,,,,,identity,0.0,1.0,0,0
pixiu/pixiu-tsa-tsa11,0,16,1.0,,,,,,,,identity,0.0,1.0,0,0
pixiu/pixiu-tsa-tsa12,2,14,0.875,0.393,0.129833,0.393,0.3280835,0.4579165,0.263167,0.522833,identity,0.393,0.12983300000000003,0,0
pixiu/pixiu-tsa-tsa14,16,0,0.0,0.5789063125,0.09595318408064865,0.62,0.52416675,0.649167,0.338333,0.715833,identity,0.62,0.12500025000000003,0,0
pixiu/pixiu-tsa-tsa2,1,15,0.9375,0.217833,0.0,0.217833,0.217833,0.217833,0.217833,0.217833,identity,0.217833,1.0,0,0
pixiu/pixiu-tsa-tsa4,1,15,0.9375,0.795,0.0,0.795,0.795,0.795,0.795,0.795,identity,0.795,1.0,0,0
pixiu/pixiu-tsa-tsa7,0,16,1.0,,,,,,,,identity,0.0,1.0,0,0
pixiu/pixiu-tsa-tsa9,1,15,0.9375,0.707,0.0,0.707,0.707,0.707,0.707,0.707,identity,0.707,1.0,0,0
qcircuitbench/bernstein_vazirani-n8,16,0,0.0,0.5708333125,0.46050622526407264,0.85,0.02499975,1.0,0.0,1.0,identity,0.85,0.97500025,0,0
qcircuitbench/bernstein_vazirani_oracle-n9,16,0,0.0,0.875,0.28565229932756536,1.0,1.0,1.0,0.0,1.0,identity,1.0,0.28565229932756536,0,0
qcircuitbench/clifford_1-n3,16,0,0.0,0.6251040625000001,0.34360480958662176,0.750333,0.333333,1.0,0.0,1.0,identity,0.750333,0.666667,0,0
qcircuitbench/clifford_2-n5,16,0,0.0,0.5105834375,0.4148807695692475,0.666667,0.02141675,1.0,0.0,1.0,identity,0.666667,0.97858325,0,0
qcircuitbench/data_encoding-n2,16,0,0.0,0.71549025,0.3148289088583472,0.814815,0.47307175,1.0,0.0,1.0,identity,0.814815,0.52692825,0,0
qcircuitbench/deutsch_jozsa-n8,16,0,0.0,0.806875,0.38821255051195863,1.0,0.9775,1.0,0.0,1.0,identity,1.0,0.022499999999999964,0,0
qcircuitbench/deutsch_jozsa_oracle-n7,16,0,0.0,0.8125,0.3903123748998999,1.0,1.0,1.0,0.0,1.0,identity,1.0,0.3903123748998999,0,0
qcircuitbench/diffusion_operator-n7,16,0,0.0,0.770833375,0.38583872161465904,1.0,0.666667,1.0,0.0,1.0,identity,1.0,0.333333,0,0
qcircuitbench/efficient_su2-n8,16,0,0.0,0.356271875,0.3336135781390415,0.333333,0.0,0.666667,0.0,1.0,identity,0.333333,0.666667,0,0
qcircuitbench/generalized_simon_multi-n8,16,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,identity,0.0,1.0,0,0
qcircuitbench/generalized_simon_multi_oracle-n8,16,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,identity,0.0,1.0,0,0
qcircuitbench/generalized_simon_ternary-n3,16,0,0.0,0.14583325,0.20305817276783641,0.0,0.0,0.333333,0.0,0.666667,identity,0.0,0.333333,0,0
qcircuitbench/generalized_simon_ternary_oracle-n2,16,0,0.0,0.208333125,0.13912003866979183,0.222222,0.08333325,0.333333,0.0,0.407407,identity,0.222222,0.24999975,0,0
qcircuitbench/ghz_state-n8,16,0,0.0,0.5833333125,0.3818813761061344,0.666667,0.333333,1.0,0.0,1.0,identity,0.666667,0.666667,0,0
qcircuitbench/grover-n8,16,0,0.0,0.56018525,0.35328055925770596,0.666667,0.28703675,0.777778,0.0,1.0,identity,0.666667,0.49074124999999996,0,0
